list_name,name,label::english,governorate,district,subdistrict,label::arabic
subdistrict,YE291425,Aleamrin,YE29,YE2914,,Aleamrin - العمرين
subdistrict,YE291424,Alrrahabin,YE29,YE2914,,Alrrahabin - الرحبين
subdistrict,YE291421,Bani Hunan Walbadu,YE29,YE2914,,Bani Hunan Walbadu - بني هنان والبدو
subdistrict,YE291429,Bani Jaysh Al'Aelaa,YE29,YE2914,,Bani Jaysh Al'Aelaa - بني جيش الاعلى
subdistrict,YE291431,Bani Jaysh Al'Asfal,YE29,YE2914,,Bani Jaysh Al'Asfal - بني جيش الاسفل
subdistrict,YE291423,Bani Talaq,YE29,YE2914,,Bani Talaq - بني طلق
subdistrict,YE291422,Bilad Junub,YE29,YE2914,,Bilad Junub - بلاد جنب
subdistrict,YE291428,Qitabuh,YE29,YE2914,,Qitabuh - قطابه
subdistrict,YE291430,Wahamal,YE29,YE2914,,Wahamal - وهمل
subdistrict,YE291522,Alashmur,YE29,YE2915,,Alashmur - الاشمور
subdistrict,YE291521,Eimran,YE29,YE2915,,Eimran - عمران
subdistrict,YE291631,Aljudum,YE29,YE2916,,Aljudum - الجدم
subdistrict,YE291622,Alrraghil,YE29,YE2916,,Alrraghil - الرغيل
subdistrict,YE291629,Alttiham,YE29,YE2916,,Alttiham - التهام
subdistrict,YE291632,Bani Alkaribi,YE29,YE2916,,Bani Alkaribi - بني الكريبي
subdistrict,YE291630,Bani Hur,YE29,YE2916,,Bani Hur - بني حور
subdistrict,YE291627,Bani Jusmir,YE29,YE2916,,Bani Jusmir - بني جسمر
subdistrict,YE291624,Eial Mawmir,YE29,YE2916,,Eial Mawmir - عيال مومر
subdistrict,YE291621,Jabal Masur,YE29,YE2916,,Jabal Masur - جبل مسور
subdistrict,YE291626,Qilab,YE29,YE2916,,Qilab - قيلاب
subdistrict,YE291625,Wadi Eial Eali,YE29,YE2916,,Wadi Eial Eali - عيال علي
subdistrict,YE291724,Alssarm,YE29,YE2917,,Alssarm - الصرم
subdistrict,YE291725,Bani Aleabbas,YE29,YE2917,,Bani Aleabbas - بني العباس
subdistrict,YE291721,Hibabuh,YE29,YE2917,,Hibabuh - حبابه
subdistrict,YE291723,Thala',YE29,YE2917,,Thala' - ثلاء
subdistrict,YE291822,Alrrayuh Alwasti,YE29,YE2918,,Alrrayuh Alwasti - الرايه الوسطى
subdistrict,YE291824,Bani Eabd,YE29,YE2918,,Bani Eabd - بنى عبد
subdistrict,YE291823,Bani Hujaj,YE29,YE2918,,Bani Hujaj - بنى  حجاج
subdistrict,YE291821,Khamis Qhal,YE29,YE2918,,Khamis Qhal - الخميس
subdistrict,YE291924,'Ahlaan Bialhusayn,YE29,YE2919,,'Ahlaan Bialhusayn - اهلابا لحسين
subdistrict,YE291926,Aljaraf,YE29,YE2919,,Aljaraf - الجراف
subdistrict,YE291922,Alssanatayn Walghayl,YE29,YE2919,,Alssanatayn Walghayl - السنتين والغيل
subdistrict,YE291923,Ghashm,YE29,YE2919,,Ghashm - غشم
subdistrict,YE292025,Bani Ghthimh,YE29,YE2920,,Bani Ghthimh - بني غثيمه
subdistrict,YE292024,Bani Malk,YE29,YE2920,,Bani Malk - بني مالك
subdistrict,YE292021,Khiar,YE29,YE2920,,Khiar - خيار
subdistrict,YE292022,Wadieuh Hashid,YE29,YE2920,,Wadieuh Hashid - وادعه حاشد
subdistrict,YE300123,Alawdih,YE30,YE3001,,Alawdih - الاوديه
subdistrict,YE300125,Alddubyaniuh,YE30,YE3001,,Alddubyaniuh - الضبيانيه
subdistrict,YE300124,Alrrabietyn,YE30,YE3001,,Alrrabietyn - الربيعتين
subdistrict,YE300121,Jubban,YE30,YE3001,,Jubban - جبن
subdistrict,YE300122,Nueuh,YE30,YE3001,,Nueuh - نعوه
subdistrict,YE300224,Al Eumar,YE30,YE3002,,Al Eumar - ال عمر
subdistrict,YE300228,Almathil,YE30,YE3002,,Almathil - المثيل
subdistrict,YE300225,Alzzahiruh,YE30,YE3002,,Alzzahiruh - الظاهره
subdistrict,YE300221,Dumt,YE30,YE3002,,Dumt - دمت
subdistrict,YE300229,Ghur Lahab,YE30,YE3002,,Ghur Lahab - غور لهب
subdistrict,YE300226,Kanh,YE30,YE3002,,Kanh - كنه
subdistrict,YE300223,Manqir,YE30,YE3002,,Manqir - منقير
subdistrict,YE300222,Rakhkhamah,YE30,YE3002,,Rakhkhamah - رخمه
subdistrict,YE300230,Rubue Alhamh,YE30,YE3002,,Rubue Alhamh - ربع الحمه
subdistrict,YE300325,Alaeshur,YE30,YE3003,,Alaeshur - الاعشور
subdistrict,YE300326,Aleumrih,YE30,YE3003,,Aleumrih - العمريه
subdistrict,YE300328,Almajanih,YE30,YE3003,,Almajanih - المجانح
subdistrict,YE300324,Alshsharinmuh Alssuflaa,YE30,YE3003,,Alshsharinmuh Alssuflaa - الشرنمه السفلى
subdistrict,YE300323,Alwahj,YE30,YE3003,,Alwahj - الوحج
subdistrict,YE300322,Bilad Alyawbi,YE30,YE3003,,Bilad Alyawbi - بلاداليوبي
subdistrict,YE300327,Eisaf Maris,YE30,YE3003,,Eisaf Maris - عساف مريس
subdistrict,YE300321,Qaetabah,YE30,YE3003,,Qaetabah - قعطبه
subdistrict,YE300421,Ash Shu'Ayb_1,YE30,YE3004,,Ash Shu'Ayb_1 - الشعيب_1
subdistrict,YE300422,Ash Shu'Ayb_2,YE30,YE3004,,Ash Shu'Ayb_2 - الشعيب_2
subdistrict,YE300521,Al Hussein_1,YE30,YE3005,,Al Hussein_1 - الحصين_1
subdistrict,YE300522,Al Hussein_2,YE30,YE3005,,Al Hussein_2 - الحصين_2
subdistrict,YE300621,Ad Dhale'e_1,YE30,YE3006,,Ad Dhale'e_1 - الضالع_1
subdistrict,YE300622,Ad Dhale'e_2,YE30,YE3006,,Ad Dhale'e_2 - الضالع_2
subdistrict,YE300721,Jahaf_1,YE30,YE3007,,Jahaf_1 - جحاف_1
subdistrict,YE300722,Jahaf_2,YE30,YE3007,,Jahaf_2 - جحاف_2
subdistrict,YE300821,Al Azariq_1,YE30,YE3008,,Al Azariq_1 - الازارق_1
subdistrict,YE300822,Al Azariq_2,YE30,YE3008,,Al Azariq_2 - الازارق_2
subdistrict,YE300823,Al Azariq_3,YE30,YE3008,,Al Azariq_3 - الازارق_3
subdistrict,YE300824,Al Azariq_4,YE30,YE3008,,Al Azariq_4 - الازارق_4
subdistrict,YE300925,Alahdhuf,YE30,YE3009,,Alahdhuf - الاحذوف
subdistrict,YE300929,Albayt,YE30,YE3009,,Albayt - البيت
subdistrict,YE300924,Alhiqi Al'Aelaa,YE30,YE3009,,Alhiqi Al'Aelaa - الحيقى الاعلى
subdistrict,YE300923,Alhiqi Al'Asfal,YE30,YE3009,,Alhiqi Al'Asfal - الحيقى الاسفل
subdistrict,YE300928,Almasalimuh,YE30,YE3009,,Almasalimuh - المسالمه
subdistrict,YE300933,Almashriqi,YE30,YE3009,,Almashriqi - المشرقى
subdistrict,YE300931,Bani Sabh,YE30,YE3009,,Bani Sabh - بني صبح
subdistrict,YE300932,Duran,YE30,YE3009,,Duran - ضوران
subdistrict,YE300922,Eamaruh Alealya',YE30,YE3009,,Eamaruh Alealya' - عمارة العليا
subdistrict,YE300921,Eamaruh Alssufli,YE30,YE3009,,Eamaruh Alssufli - عمارة السفلى
subdistrict,YE300926,Eitabuh,YE30,YE3009,,Eitabuh - عتابة
subdistrict,YE300927,Zarbih Bani Eabidalillah,YE30,YE3009,,Zarbih Bani Eabidalillah - زربة بني عبدالله
subdistrict,YE310125,Aleur,YE31,YE3101,,Aleur - العر
subdistrict,YE310131,Almuskhan,YE31,YE3101,,Almuskhan - المسخن
subdistrict,YE310133,Alttaliqa,YE31,YE3101,,Alttaliqa - التالقه
subdistrict,YE310130,Bani Aesr,YE31,YE3101,,Bani Aesr - بني اعسر
subdistrict,YE310121,Bani Eabd Alkarim,YE31,YE3101,,Bani Eabd Alkarim - بني عبد الكريم
subdistrict,YE310124,Bani Khawli,YE31,YE3101,,Bani Khawli - بني خولي
subdistrict,YE310127,Bani Nadib,YE31,YE3101,,Bani Nadib - بني نديب
subdistrict,YE310129,Bani Shareib,YE31,YE3101,,Bani Shareib - بني شرعب
subdistrict,YE310126,Bani Waqid,YE31,YE3101,,Bani Waqid - بني وقيد
subdistrict,YE310128,Dharhan,YE31,YE3101,,Dharhan - ذرحان
subdistrict,YE310134,Judajid,YE31,YE3101,,Judajid - جداجد
subdistrict,YE310221,Alaslaf,YE31,YE3102,,Alaslaf - الاسلاف
subdistrict,YE310237,Alddawmir,YE31,YE3102,,Alddawmir - الدومر
subdistrict,YE310236,Aljibahi,YE31,YE3102,,Aljibahi - الجباهي
subdistrict,YE310224,Alnnuba,YE31,YE3102,,Alnnuba - النوبه
subdistrict,YE310227,Bani Aleabdi,YE31,YE3102,,Bani Aleabdi - بني العبدي
subdistrict,YE310228,Bani Aleaskari,YE31,YE3102,,Bani Aleaskari - بني العسكري
subdistrict,YE310222,Bani Aljaradaa,YE31,YE3102,,Bani Aljaradaa - بني الجرادي
subdistrict,YE310225,Bani Alqrdy,YE31,YE3102,,Bani Alqrdy - بني القرضي
subdistrict,YE310223,Bani Alththamili,YE31,YE3102,,Bani Alththamili - بني الثميلي
subdistrict,YE310229,Bani Alwahdy Saedi,YE31,YE3102,,Bani Alwahdy Saedi - بني الواحدي صعدى
subdistrict,YE310239,Bani Alwahida Sla,YE31,YE3102,,Bani Alwahida Sla - بني الواحدي سلا
subdistrict,YE310230,Bani Alwahidi Sufan,YE31,YE3102,,Bani Alwahidi Sufan - بني الواحدي صوفان
subdistrict,YE310231,Bani Nfie,YE31,YE3102,,Bani Nfie - بني نفيع
subdistrict,YE310234,Bani Qashib,YE31,YE3102,,Bani Qashib - بني قشيب
subdistrict,YE310238,Jaeiruh,YE31,YE3102,,Jaeiruh - جعيره
subdistrict,YE310226,Kahalah,YE31,YE3102,,Kahalah - كحله
subdistrict,YE310232,Nufan,YE31,YE3102,,Nufan - نوفان
subdistrict,YE310233,Qadaruh,YE31,YE3102,,Qadaruh - قدره
subdistrict,YE310235,Yufean,YE31,YE3102,,Yufean - يفعان
subdistrict,YE310335,Alhadidia,YE31,YE3103,,Alhadidia - الحديديه
subdistrict,YE310333,Alhidaduh,YE31,YE3103,,Alhidaduh - الحداده
subdistrict,YE310321,Aljibin,YE31,YE3103,,Aljibin - الجبين
subdistrict,YE310332,Alqabalia,YE31,YE3103,,Alqabalia - القبليه
subdistrict,YE310338,Alttakarir,YE31,YE3103,,Alttakarir - التكارير
subdistrict,YE310329,Badaj,YE31,YE3103,,Badaj - بدج
subdistrict,YE310326,Bani 'Abu Alddayf,YE31,YE3103,,Bani 'Abu Alddayf - بني ابو الضيف
subdistrict,YE310324,Bani Alddabiba,YE31,YE3103,,Bani Alddabiba - بني الضبيبي
subdistrict,YE310323,Bani Alddun,YE31,YE3103,,Bani Alddun - بني الدون
subdistrict,YE310334,Bani Balihwt,YE31,YE3103,,Bani Balihwt - بني بلحوت
subdistrict,YE310330,Bani Nahat,YE31,YE3103,,Bani Nahat - بني ناحت
subdistrict,YE310322,Eadn,YE31,YE3103,,Eadn - عدن
subdistrict,YE310327,Hurih,YE31,YE3103,,Hurih - حورة
subdistrict,YE310339,Khidamm,YE31,YE3103,,Khidamm - خضم
subdistrict,YE310336,Qaear,YE31,YE3103,,Qaear - قعار
subdistrict,YE310325,Qatu,YE31,YE3103,,Qatu - قطو
subdistrict,YE310337,Shaebun,YE31,YE3103,,Shaebun - شعبون
subdistrict,YE310429,Al'Abaruh,YE31,YE3104,,Al'Abaruh - الابارة
subdistrict,YE310425,Aljun,YE31,YE3104,,Aljun - الجون
subdistrict,YE310428,Alrrim,YE31,YE3104,,Alrrim - الريم
subdistrict,YE310426,Alshshazb,YE31,YE3104,,Alshshazb - الشرب
subdistrict,YE310427,Bani Yaefir,YE31,YE3104,,Bani Yaefir - بني يعفر
subdistrict,YE310422,Bikal,YE31,YE3104,,Bikal - بكال
subdistrict,YE310424,Eadnaha,YE31,YE3104,,Eadnaha - عدنها
subdistrict,YE310528,Albaqeah,YE31,YE3105,,Albaqeah - البقعه
subdistrict,YE310521,Alddibaruh,YE31,YE3105,,Alddibaruh - الضباره
subdistrict,YE310530,Aljubub,YE31,YE3105,,Aljubub - الجيوب
subdistrict,YE310524,Almagharim,YE31,YE3105,,Almagharim - المفارم
subdistrict,YE310531,Almusbhy,YE31,YE3105,,Almusbhy - المصبحي
subdistrict,YE310523,Alqarsab,YE31,YE3105,,Alqarsab - القرصب
subdistrict,YE310525,Bani Eabd Aleaziz,YE31,YE3105,,Bani Eabd Aleaziz - بني عبدالعزيز
subdistrict,YE310533,Bani Mseb,YE31,YE3105,,Bani Mseb - بني مصعب
subdistrict,YE310527,Shef,YE31,YE3105,,Shef - شعف
subdistrict,YE310532,Sulukuh,YE31,YE3105,,Sulukuh - سلوكه
subdistrict,YE310522,Yaman,YE31,YE3105,,Yaman - يامن
subdistrict,YE310529,Zlamlim,YE31,YE3105,,Zlamlim - ظلملم
subdistrict,YE310629,Albiadih,YE31,YE3106,,Albiadih - البيادح
subdistrict,YE310633,Alhawadhil,YE31,YE3106,,Alhawadhil - الحوادل
subdistrict,YE310627,Alyamania,YE31,YE3106,,Alyamania - اليمانيه
subdistrict,YE310624,Bani Alghazzi,YE31,YE3106,,Bani Alghazzi - بني الغزي
subdistrict,YE310622,Bani Alhrazi,YE31,YE3106,,Bani Alhrazi - بني الحرازي
subdistrict,YE310625,Bani Aljaed,YE31,YE3106,,Bani Aljaed - بني الجعد
subdistrict,YE310626,Bani Alqahway Alshsharaf,YE31,YE3106,,Bani Alqahway Alshsharaf - بني القحوي الشرف
subdistrict,YE310630,Bani Alqahwi Aleatama,YE31,YE3106,,Bani Alqahwi Aleatama - بني القحوي العتمة
subdistrict,YE310632,Bani Jdye,YE31,YE3106,,Bani Jdye - بني جديع
subdistrict,YE310628,Ramae,YE31,YE3106,,Ramae - رماع
subdistrict,YE320121,Hidaybu_1,YE32,YE3201,,Hidaybu_1 - حديبو_1
subdistrict,YE320122,Hidaybu_2,YE32,YE3201,,Hidaybu_2 - حديبو_2
subdistrict,YE320221,Qulensya Wa Abd Al Kuri_1,YE32,YE3202,,Qulensya Wa Abd Al Kuri_1 - قلنسيه وعبدالكوري_1
subdistrict,YE320222,Qulensya Wa Abd Al Kuri_2,YE32,YE3202,,Qulensya Wa Abd Al Kuri_2 - قلنسيه وعبدالكوري_2
Site,Al_Wady,Al Wady,YE12,YE1211,,Al Wady
Site,Al_Nubah,Al Nubah,YE12,YE1211,,Al Nubah
Site,Al_Wady,Al Wady,YE12,YE1211,,Al Wady
Site,Quran_Education_School,Quran Education School,YE12,YE1211,,Quran Education School
Site,Al_Tumaisi,Al Tumaisi,YE12,YE1210,,Al Tumaisi
Site,Khadhlan,Khadhlan,YE17,YE1706,,Khadhlan
Site,Al_Mahabishah,Al Mahabishah,YE17,YE1715,,Al Mahabishah
Site,Al_Abadelah_site,Al Abadelah site,YE17,YE1712,,Al Abadelah site
Site,Jabal_Al_Mayanah_site,Jabal Al Ma'yanah site,YE17,YE1712,,Jabal Al Ma'yanah site
Site,AlHamraa,AlHamra'a,YE17,YE1706,,AlHamra'a
Site,Al_Mesbar_site,Al Mesbar site,YE17,YE1712,,Al Mesbar site
Site,Al_Marhab,Al Marhab,YE17,YE1706,,Al Marhab
Site,Al_Mashwah_site,Al Mashwah site,YE17,YE1712,,Al Mashwah site
Site,Al_Qareeti_site,Al Qareeti site,YE17,YE1712,,Al Qareeti site
Site,Mutanatherah_site,Mutanatherah site,YE17,YE1712,,Mutanatherah site
Site,Foqom_Fishermen_Building,Foqom Fishermen Building,YE24,YE2404,,Foqom Fishermen Building
Site,Foqom_Vocational_Training_Building,Foqom Vocational Training Building,YE24,YE2404,,Foqom Vocational Training Building
Site,Khalid_Bin_Al_Waleed_School,Khalid Bin Al Waleed School,YE24,YE2401,,Khalid Bin Al Waleed School
Site,Bani_Hamed_site,Bani Hamed site,YE17,YE1712,,Bani Hamed site
Site,Bani_Al_Moshta,Bani Al Moshta,YE17,YE1704,,Bani Al Moshta
Site,Maqaeshah__North,Maqaeshah - North,YE17,YE1704,,Maqaeshah - North
Site,Dar_Ghabshah_site,Dar Ghabshah site,YE17,YE1712,,Dar Ghabshah site
Site,Alkhudaish,Alkhudaish,YE17,YE1704,,Alkhudaish
Site,Dorynah_Alolya,Dorynah Alolya,YE17,YE1704,,Dorynah Alolya
Site,Dahadh_Camp,Dahadh Camp,YE29,YE2919,,Dahadh Camp
Site,Al_Matharah_site,Al Matharah site,YE17,YE1712,,Al Matharah site
Site,Green_city,Green city,YE24,YE2401,,Green city
Site,Mutanatherah_site_A,Mutanatherah site - A,YE17,YE1712,,Mutanatherah site - A
Site,Suq_Saddam,Suq Saddam,YE17,YE1704,,Suq Saddam
Site,Dorynah_Alsofla,Dorynah Alsofla,YE17,YE1704,,Dorynah Alsofla
Site,Deer_Alhesi,Deer Alhesi,YE17,YE1704,,Deer Alhesi
Site,Shawqabah_site,Shawqabah site,YE17,YE1712,,Shawqabah site
Site,Al_Qahfah_site,Al Qahfah site,YE17,YE1712,,Al Qahfah site
Site,Bani_Mater,Bani Mater,YE17,YE1712,,Bani Mater
Site,Al_Dolwahi_site,Al Dolwahi site,YE17,YE1712,,Al Dolwahi site
Site,Al_Raqabah_site,Al Raqabah site,YE17,YE1712,,Al Raqabah site
Site,Shawqabah_site2,Shawqabah site2,YE17,YE1712,,Shawqabah site2
Site,Al_Hadhban,Al Hadhban,YE19,YE1906,,Al Hadhban
Site,Al_Qalah,Al Qal'ah,YE17,YE1730,,Al Qal'ah
Site,Gharbi_Dubaish_2,Gharbi Dubaish 2,YE17,YE1730,,Gharbi Dubaish 2
Site,Gharib_Haytham_2,Gharib Haytham 2,YE17,YE1730,,Gharib Haytham 2
Site,Gharbi_Dubaish,Gharbi Dubaish,YE17,YE1730,,Gharbi Dubaish
Site,Al_Jarafah,Al Jarafah,YE15,YE1521,,Al Jarafah
Site,Al_Wased_Center,Al Wased Center,YE17,YE1712,,Al Wased Center
Site,Haithah,Haithah,YE29,YE2908,,Haithah
Site,Alkasarah__Wadi_Qoor,Alkasarah - Wadi Qoor,YE17,YE1704,,Alkasarah - Wadi Qoor
Site,Musaferah,Musaferah,YE17,YE1730,,Musaferah
Site,Majoar,Majoar,YE17,YE1704,,Majoar
Site,Al_Sawadi_site,Al Sawadi site,YE17,YE1712,,Al Sawadi site
Site,Al_Bayda,Al Bayda,YE17,YE1706,,Al Bayda
Site,Bani_Arjan,Bani Arjan,YE17,YE1704,,Bani Arjan
Site,Alhjawerah,Alhjawerah,YE17,YE1704,,Alhjawerah
Site,Moudah,Moudah,YE17,YE1704,,Moudah
Site,Deer_Abkar,Deer Abkar,YE17,YE1704,,Deer Abkar
Site,Al_Alili,Al Alili,YE18,YE1820,,Al Alili
Site,Al_Jashah,Al Jashah,YE18,YE1820,,Al Jashah
Site,Al_Waarah,Al Wa'arah,YE18,YE1820,,Al Wa'arah
Site,Al_Makhafi_Center,Al Makhafi Center,YE17,YE1706,,Al Makhafi Center
Site,Al_Luhayyah,Al Luhayyah,YE18,YE1802,,Al Luhayyah
Site,Al_Dawudyah,Al Dawudyah,YE18,YE1806,,Al Dawudyah
Site,Al_Najjari,Al Najjari,YE18,YE1806,,Al Najjari
Site,Deer_Al_Tabeesh,Deer Al Tabeesh,YE18,YE1806,,Deer Al Tabeesh
Site,Hawsh_Zabet,Hawsh Zabet,YE18,YE1806,,Hawsh Zabet
Site,Mujama_Al_Makeen,Mujama' Al Makeen,YE18,YE1806,,Mujama' Al Makeen
Site,Al_Zahir,Al Zahir,YE18,YE1802,,Al Zahir
Site,Deer_Al_Hulaili,Deer Al Hulaili,YE18,YE1806,,Deer Al Hulaili
Site,Mahal_Hendi,Mahal Hendi,YE18,YE1802,,Mahal Hendi
Site,Deer_Al_Hendi,Deer Al Hendi,YE18,YE1806,,Deer Al Hendi
Site,Al_Nasheryah,Al Nasheryah,YE18,YE1802,,Al Nasheryah
Site,Dawood,Dawood,YE17,YE1704,,Dawood
Site,Al_Oqas,Al Oqas,YE17,YE1730,,Al Oqas
Site,Al_Dowalyah,Al Dowalyah,YE17,YE1730,,Al Dowalyah
Site,Al_Hajawenah,Al Hajawenah,YE17,YE1730,,Al Hajawenah
Site,Al_Lawyah_2,Al Lawyah 2,YE17,YE1730,,Al Lawyah 2
Site,Al_Maqademah,Al Maqademah,YE17,YE1730,,Al Maqademah
Site,Mesyal_Al_Oqbi,Mesyal Al Oqbi,YE17,YE1730,,Mesyal Al Oqbi
Site,Wadi_Al_Sel,Wadi Al Sel,YE17,YE1730,,Wadi Al Sel
Site,College_Zone,College Zone,YE17,YE1704,,College Zone
Site,Al_Khaleq,Al Khaleq,YE29,YE2908,,Al Khaleq
Site,Alhaijah,Alhaijah,YE17,YE1704,,Alhaijah
Site,Almahraq,Almahraq,YE17,YE1704,,Almahraq
Site,Bani_Bajraa,Bani Bajraa,YE17,YE1704,,Bani Bajraa
Site,Al_Hudhn,Al Hudhn,YE17,YE1730,,Al Hudhn
Site,Aldarpaeen,Aldarpaeen,YE29,YE2915,,Aldarpaeen
Site,Community_College_Building,Community College Building,YE26,YE2612,,Community College Building
Site,Almeethaq,Almeethaq,YE17,YE1704,,Almeethaq
Site,Al_Qubah,Al Qubah,YE15,YE1519,,Al Qubah
Site,Al_Omal_Zone,Al Omal Zone,YE17,YE1704,,Al Omal Zone
Site,Bani_Jaber,Bani Jaber,YE18,YE1820,,Bani Jaber
Site,Al_Marqez_Al_farei_Belgharbi,Al Marqez Al far'ei Belgharbi,YE17,YE1706,,Al Marqez Al far'ei Belgharbi
Site,Maqtal_Al_Shaykhain,Maqtal Al Shaykhain,YE17,YE1706,,Maqtal Al Shaykhain
Site,Al_Mesyal,Al Mesyal,YE17,YE1730,,Al Mesyal
Site,Rami_Mountain,Rami Mountain,YE15,YE1519,,Rami Mountain
Site,Al_Mahattah,Al Mahattah,YE29,YE2908,,Al Mahattah
Site,Shebat_Al_Qawr,She'bat Al Qawr,YE17,YE1706,,She'bat Al Qawr
Site,Al_Awashi_Al_Qyanah,Al Awashi Al Qyanah,YE17,YE1711,,Al Awashi Al Qyanah
Site,Al_Qanyah,Al Qanyah,YE17,YE1711,,Al Qanyah
Site,Almaqayet,Almaqayet,YE17,YE1704,,Almaqayet
Site,As_Sabeel,As Sabeel,YE17,YE1704,,As Sabeel
Site,Alfalflyah,Alfalflyah,YE17,YE1704,,Alfalflyah
Site,Bani_Hayjan,Bani Hayjan,YE17,YE1704,,Bani Hayjan
Site,Al_Hanak,Al Hanak,YE17,YE1704,,Al Hanak
Site,Al_Meshqafah_Camp,Al Meshqafah Camp,YE25,YE2515,,Al Meshqafah Camp
Site,Almukhyam,Almukhyam,YE17,YE1704,,Almukhyam
Site,Old_City,Old City,YE17,YE1704,,Old City
Site,Malakhah,Malakhah,YE17,YE1704,,Malakhah
Site,Alzalyah,Alzalyah,YE17,YE1704,,Alzalyah
Site,Alhajrah,Alhajrah,YE17,YE1704,,Alhajrah
Site,Al_Najd,Al Najd,YE29,YE2908,,Al Najd
Site,Quhaim,Quhaim,YE17,YE1704,,Quhaim
Site,Afr,Afr,YE17,YE1701,,Afr
Site,Al_Masarha,Al Masarha,YE29,YE2908,,Al Masarha
Site,Almajd,Almajd,YE17,YE1704,,Almajd
Site,Al_Hazm,Al Hazm,YE19,YE1906,,Al Hazm
Site,Al_Malab,Al Malab,YE17,YE1704,,Al Malab
Site,Almashaf,Almashaf,YE17,YE1704,,Almashaf
Site,Qaymat_Al_Duraini,Qaymat Al Duraini,YE17,YE1730,,Qaymat Al Duraini
Site,Al_Shamadhyah,Al Shamadhyah,YE17,YE1730,,Al Shamadhyah
Site,Alkouziah,Alkouziah,YE17,YE1704,,Alkouziah
Site,Al_Shamadhyah_2,Al Shamadhyah 2,YE17,YE1730,,Al Shamadhyah 2
Site,Al_Dabayah,Al Dabayah,YE17,YE1704,,Al Dabayah
Site,Bani_Al_Thabi,Bani Al Thabi,YE29,YE2908,,Bani Al Thabi
Site,Almusala,Almusala,YE17,YE1704,,Almusala
Site,Mafjar_Aqawah,Mafjar Aqawah,YE17,YE1701,,Mafjar Aqawah
Site,IDPs_Camp,IDPs Camp,YE25,YE2511,,IDPs Camp
Site,Al_Sadah,Al Sa'dah,YE19,YE1906,,Al Sa'dah
Site,Alghazi,Alghazi,YE17,YE1704,,Alghazi
Site,Deer_Alsarh,Deer Alsarh,YE17,YE1704,,Deer Alsarh
Site,Beair_Labn,Beair Labn,YE29,YE2904,,Beair Labn
Site,Habour,Habour,YE29,YE2908,,Habour
Site,Walah,Walah,YE17,YE1704,,Walah
Site,Al_Qadhah_site,Al Qadhah site,YE17,YE1712,,Al Qadhah site
Site,Al_Haid_site,Al Haid site,YE17,YE1712,,Al Haid site
Site,Al_Meqab,Al M'eqab,YE17,YE1706,,Al M'eqab
Site,Al_Maali,Al Ma'ali,YE29,YE2908,,Al Ma'ali
Site,Zaheq,Zaheq,YE32,YE3201,,Zaheq
Site,Alqarah_Site,Alqarah Site,YE18,YE1801,,Alqarah Site
Site,Almatar,Almatar,YE17,YE1704,,Almatar
Site,Habeel_Bani_Alsharif,Habeel Bani Alsharif,YE17,YE1704,,Habeel Bani Alsharif
Site,Al_Jahein_Camp,Al Jahein Camp,YE29,YE2911,,Al Jahein Camp
Site,DeerAlhayjah,DeerAlhayjah,YE18,YE1801,,DeerAlhayjah
Site,Alhanas_Homes,Alhanas Homes,YE18,YE1801,,Alhanas Homes
Site,Al_Wayelah,Al Wayelah,YE19,YE1906,,Al Wayelah
Site,Al_Moqanzaa,Al Moqanza'a,YE17,YE1704,,Al Moqanza'a
Site,Al_Mushanjalah,Al Mushanjalah,YE17,YE1704,,Al Mushanjalah
Site,Shati_Almahraqah,Shati Almahraqah,YE17,YE1704,,Shati Almahraqah
Site,Deer_Alwali,Deer Alwali,YE18,YE1801,,Deer Alwali
Site,Al_Saadi,Al Sa'adi,YE17,YE1730,,Al Sa'adi
Site,Qazan,Qazan,YE18,YE1801,,Qazan
Site,Almaqfa,Almaqfa,YE17,YE1704,,Almaqfa
Site,Ghathyah,Ghathyah,YE29,YE2907,,Ghathyah
Site,Al_Madayer,Al Madayer,YE29,YE2908,,Al Madayer
Site,Hayjah_Albataryah,Hayjah Albataryah,YE17,YE1704,,Hayjah Albataryah
Site,Almahamerah,Almahamerah,YE17,YE1704,,Almahamerah
Site,Almernaf,Almernaf,YE17,YE1704,,Almernaf
Site,Habeel_Al_Wasat,Habeel Al Wasat,YE17,YE1704,,Habeel Al Wasat
Site,Alhejami,Alhejami,YE17,YE1704,,Alhejami
Site,Ahmed_Ali_Balush,Ahmed Ali Balush,YE17,YE1704,,Ahmed Ali Balush
Site,Al_Qaflah,Al Qaflah,YE17,YE1704,,Al Qaflah
Site,Mukhayam_Al_Erajah_site,Mukhayam Al Erajah site,YE17,YE1712,,Mukhayam Al Erajah site
Site,Almebsham,Almebsham,YE17,YE1704,,Almebsham
Site,Al_Bahrain+\_Al_Sooq,Al Bahrain+\ Al Sooq,YE17,YE1711,,Al Bahrain+\ Al Sooq
Site,Deer_Dukhnah,Deer Dukhnah,YE17,YE1704,,Deer Dukhnah
Site,Saadah_site_a,Sa'adah site a,YE15,YE1512,,Sa'adah site a
Site,Al_Baydaa_Camp,Al Bayda'a Camp,YE29,YE2902,,Al Bayda'a Camp
Site,Deer_Alauqm,Deer Alauqm,YE17,YE1704,,Deer Alauqm
Site,Shab_Al_Shami,Sha'b Al Shami,YE29,YE2907,,Sha'b Al Shami
