list_name,name,label::english,governorate,district,subdistrict
Site,Gusayar,Gusayar,YE19,YE1913,
Site,Al_Bastah,Al Bastah,YE29,YE2904,
Site,Al_Saylah_Al_Gharbi,Al Saylah Al Gharbi,YE26,YE2612,
Site,Al_Malahah,Al-Malahah,YE16,YE1601,
Site,Bani_Abd__Al_Wehdeh_Al_Seheyeh_Lane,Bani Abd / Al Wehdeh Al Seheyeh Lane,YE29,YE2918,
Site,Community_College_Building,Community College Building,YE26,YE2612,
Site,Alamn_Alsiyasy,Al'amn Alsiyasy,YE26,YE2612,
Site,Al_Qadhb,Al Qadhb,YE18,YE1802,
Site,Al_Khadharish,Al Khadharish,YE17,YE1704,
Site,Alzyad,Alzyad,YE17,YE1704,
Site,Al_Manather,Al Manather,YE17,YE1704,
Site,Bani_Saweed,Bani Saweed,YE17,YE1704,
Site,Alqampoor__Bait_Alzabidi,Alqampoor - Bait Alzabidi,YE17,YE1704,
Site,Al_Sayah,Al Sayah,YE29,YE2908,
Site,Jabal_Ghawas,Jabal Ghawas,YE29,YE2908,
Site,Al_Radhah,Al Radhah,YE17,YE1704,
Site,Bani_Hayjeen,Bani Hayjeen,YE17,YE1711,
Site,Al_Hazm_City,Al-Hazm City,YE16,YE1605,
Site,Al_Hazm_City,Al-Hazm City,YE16,YE1605,
Site,Al_Jarr,Al-Jarr,YE16,YE1605,
Site,Al_Saed,Al-Saed,YE16,YE1605,
Site,Wadi_Shahen,Wadi Shahen,YE16,YE1605,
Site,Al_Mahraq,Al-Mahraq,YE16,YE1607,
Site,Al_Masajed,Al-Masajed,YE16,YE1607,
Site,Al_Zaghnah,Al-Zaghnah,YE16,YE1607,
Site,Malaha,Malaha,YE16,YE1607,
Site,Roufah,Roufah,YE16,YE1607,
Site,Al_Adlayn,Al-Adlayn,YE16,YE1606,
Site,Al_Baten,Al-Baten,YE16,YE1606,
Site,Al_Haijah,Al-Haijah,YE16,YE1606,
Site,Al_Mahazeem,Al-Mahazeem,YE16,YE1606,
Site,Al_Mahraq,Al-Mahraq,YE16,YE1606,
Site,Al_Mehzam_Al_Aala,Al-Mehzam Al-A'ala,YE16,YE1606,
Site,Al_Mehzam_Al_Aala,Al-Mehzam Al-A'ala,YE16,YE1606,
Site,Al_Qasabah,Al-Qasabah,YE16,YE1606,
Site,Al_Qawasemah,Al-Qawasemah,YE16,YE1606,
Site,Al_Saleel_Al_Ahmed,Al-Saleel Al Ahmed,YE16,YE1606,
Site,Al_Sarhat_Al_Olya,Al-Sarhat Al-Olya,YE16,YE1606,
Site,Bin_Shehab,Bin Shehab,YE16,YE1606,
Site,Farsha,Farsha,YE16,YE1606,
Site,Farsha,Farsha,YE16,YE1606,
Site,Al_Jeblah,Al-Jeblah,YE16,YE1601,
Site,Al_Jeblah,Al-Jeblah,YE16,YE1601,
Site,Almrhana,Almrhana,YE16,YE1601,
Site,Wadi_Maqar,Wadi Maqar,YE16,YE1601,
Site,Al_Maqam,Al-Maqam,YE16,YE1612,
Site,Al_Melhat,Al-Melhat,YE16,YE1612,
Site,Al_Neil,Al-Neil,YE16,YE1612,
Site,Al_Waza,Al-Waza,YE16,YE1612,
Site,Al_Salawi,Al-Salawi,YE16,YE1611,
Site,Al_Souq,Al-Souq,YE16,YE1611,
Site,Rajuzah,Rajuzah,YE16,YE1611,
Site,Rajuzah,Rajuzah,YE16,YE1611,
Site,Rajuzah,Rajuzah,YE16,YE1611,
Site,Al_Wadi,Al Wadi,YE12,YE1211,
Site,Al_Jamae_Al_Cabeer,Al-Jamae Al-Cabeer,YE14,YE1411,
Site,Marfah,Marfah,YE17,YE1701,
Site,Al_Matayn,Al Matayn,YE17,YE1704,
Site,Al_Maruf,Al Maruf,YE17,YE1704,
Site,Aljamakhyah,Aljamakhyah,YE17,YE1704,
Site,Al_Dhihar,Al Dhihar,YE29,YE2908,
Site,Sahb_Market_Lane,Sahb Market Lane,YE29,YE2918,
Site,Al_Hajjah,Al Hajjah,YE19,YE1906,
Site,Al_Rayghah_Rab_Al_Bawni,Al Rayghah Rab' Al Bawni,YE17,YE1724,
Site,Beelqan,Beelqan,YE29,YE2903,
Site,Al_Zalaa,Al Zala'a,YE29,YE2907,
Site,Husson_Nazeheen,Husson Nazeheen,YE29,YE2902,
Site,Jahri,Jahri,YE14,YE1410,
Site,Mahal_Madhya,Mahal Madhya',YE18,YE1802,
Site,Al_Faw_Al_Sharqi,Al Faw Al Sharqi,YE26,YE2612,
Site,Al_Awlah,Al Awlah,YE18,YE1802,
Site,Al_Gharb,Al Gharb,YE29,YE2908,
Site,Al_Hejrah,Al Hejrah,YE29,YE2908,
Site,Bet_Al_Kharem,Bet Al Kharem,YE29,YE2908,
Site,Al_Haijah,Al Haijah,YE29,YE2907,
Site,Aljahaferah,Aljahaferah,YE17,YE1704,
Site,Al_Mesbar,Al Mesbar,YE17,YE1704,
Site,Al_Hamur,Al Hamur,YE17,YE1704,
Site,Al_Hareeq,Al Hareeq,YE17,YE1704,
Site,Al_Safeh,Al Safeh,YE17,YE1730,
Site,Al_Safeh_2,Al Safeh 2,YE17,YE1730,
Site,Al_Safeh_3,Al Safeh 3,YE17,YE1730,
Site,Al_Maani_Al_Mashaf,Al Ma'ani Al Mashaf,YE17,YE1711,
Site,Al_Amshah,Al Amshah,YE17,YE1725,
Site,Hawatem_Jarwah,Hawatem Jarwah,YE17,YE1724,
Site,Al_Lawyah_5,Al Lawyah 5,YE17,YE1730,
Site,Bani_Nuh,Bani Nuh,YE17,YE1704,
Site,Al_Shaase,Al Sha'ase',YE17,YE1730,
Site,Masbateh,Masbateh,YE17,YE1730,
Site,Al_Wasetah,Al Wasetah,YE17,YE1730,
Site,Aqbah,Aqbah,YE16,YE1602,
Site,Mathab_Al_Waghrah,Mathab(Al-Waghrah),YE16,YE1602,
Site,Nahian,Nahian,YE16,YE1612,
Site,Mlfaaj,Mlfaâ€™aj,YE16,YE1612,
Site,Al_Maqam_Wa_Al_Amaq,Al-Maqam Wa Al- Amaq,YE16,YE1612,
Site,Jrim,Jrim,YE16,YE1612,
Site,Ronat_Mathab,Ronat Mathab,YE16,YE1612,
Site,Al_Nial,Al-Nial,YE16,YE1612,
Site,Al_Ashqab_Wa_Al_Ashash,Al-Ashqab Wa Al-Ashash,YE16,YE1612,
Site,Al_Mataser,Al-Mataser,YE16,YE1612,
Site,Makhaber,Makhaber,YE16,YE1612,
Site,Al_Haeefah,Al-Haeefah,YE16,YE1612,
Site,Ashar,Ashar,YE16,YE1612,
Site,Al_Feradh,Al-Feradh,YE16,YE1601,
Site,Al_Qabthah,Al-Qabthah,YE16,YE1612,
Site,Al_Mager,Al-Mager,YE16,YE1612,
Site,Hasen_Kahilah,Hasen Kahilah,YE14,YE1405,
Site,Al_Salial_Al_Mahsen,Al-Salial(Al-Mahsen),YE14,YE1405,
Site,Al_Nobah,Al-Nobah,YE14,YE1405,
Site,Al_Wadi_Al_qobah,Al-Wadi(Al-qobah),YE14,YE1405,
Site,Wadi_Sarirah,Wadi Sarirah,YE16,YE1603,
Site,Hasoon_Al_Shanan,Hasoon Al-Shanan,YE16,YE1603,
Site,Hasoon_Al_Saad,Hasoon Al-Saad,YE16,YE1603,
Site,Al_Matraf,Al-Matraf,YE16,YE1603,
Site,Jabl_Nahim,Jabl Nahim,YE16,YE1610,
Site,Makheem_Al_Ghrabeen_Wa_Rehab,Makheem Al-Ghrabeen Wa Rehab,YE16,YE1610,
Site,Makheem_Araer,Makheem Araer,YE16,YE1610,
Site,Makheem_Al_Nmasah,Makheem Al-Nmasah,YE16,YE1610,
Site,Makheem_Al_Khabab,Makheem Al-Khabab,YE16,YE1610,
Site,Al_Artheeh,Al-Artheeh,YE16,YE1611,
Site,Al_Sawali,Al-Sawali,YE16,YE1611,
Site,Al_Matrooh,Al-Matrooh,YE16,YE1611,
Site,Dahiah,Dahiah,YE16,YE1611,
Site,Al_Wasetah_2,Al Wasetah 2,YE17,YE1730,
Site,Al_Meswah,Al Meswah,YE29,YE2908,
Site,Al_Musallah,Al Musallah,YE29,YE2908,
Site,Al_Hasan_Bin_Saleh,Al Hasan Bin Saleh,YE19,YE1906,
Site,Al_Mekhdara_Camp,Al Mekhdara Camp,YE29,YE2904,
Site,Gharib_Haytham_1,Gharib Haytham 1,YE17,YE1730,
Site,Dhu_Bahjah,Dhu Bahjah,YE17,YE1730,
Site,Sabt_Al_Qudhah,Sabt Al-Qudhah,YE17,YE1730,
Site,Wasel,Wasel,YE29,YE2907,
Site,Beside_Aaisha_School,Beside Aaisha School,YE15,YE1521,
Site,Suq_Al_ahad,Suq Al a'had,YE11,YE1114,
Site,Al_Jaibiah,Al Jaibiah,YE17,YE1704,
Site,Sabt_Al_Qudhah_2,Sabt Al-Qudhah 2,YE17,YE1730,
Site,Eastren_Hadba,Eastren Hadba,YE29,YE2915,
Site,Souq_Sheeb,Souq Sheeb,YE29,YE2907,
Site,Al_Sawdah_flaih,Al Sawdah-flaih,YE29,YE2907,
Site,Sabt_Al_Qudhah_3,Sabt Al-Qudhah 3,YE17,YE1730,
Site,Al_Oshah,Al-Oshah,YE29,YE2903,
Site,Badou_Awamaa,Badou Awama'a,YE29,YE2903,
Site,Qabl,Qabl,YE29,YE2901,
Site,Al_Carshan_Fort,Al Carshan Fort,YE16,YE1606,
Site,Al_Hawi_Al_Shamali,Al Hawi Al Shamali,YE26,YE2613,
Site,Qotton,Qotton,YE26,YE2608,
Site,Raydan_Al_Qaseeb,Raydan Al Qaseeb,YE26,YE2613,
Site,Al_Hadba_Al_Baydaa,Al Hadba Al Bayda'a,YE29,YE2901,
Site,Al_Hayrah,Al Hayrah,YE29,YE2901,
Site,Al_Shaq,Al Shaq,YE29,YE2901,
Site,Dhu_Bahmah,Dhu Bahmah,YE17,YE1730,
Site,Habeel_Dubn,Habeel Dubn,YE17,YE1704,
Site,Al_Bayahinah,Al Bayahinah,YE17,YE1707,
Site,Wadi_Al_Yamani,Wadi Al Yamani,YE17,YE1714,
Site,Aslam_Nasher,Aslam Nasher,YE17,YE1722,
Site,Sooq_Al_Mahraq,Sooq Al Mahraq,YE17,YE1711,
Site,Bani_Sera,Bani Sera',YE17,YE1725,
Site,Ghafel,Ghafel,YE17,YE1714,
Site,Al_Jabal,Al Jabal,YE17,YE1725,
Site,Center_F,Center F,YE14,YE1409,
Site,Al_Ramadah,Al Ramadah,YE29,YE2908,
Site,Qatar,Qatar,YE28,YE2804,
Site,Wadi_Khab,Wadi Khab,YE16,YE1601,
Site,Al_Masnaa,Al Masna'a,YE29,YE2908,
Site,Al_Merkham,Al Merkham,YE29,YE2908,
Site,Jozor,Jozor,YE16,YE1610,
Site,Al_Battaryah,Al Battaryah,YE18,YE1802,
Site,Jabal_Al_Melh,Jabal Al Melh,YE18,YE1802,
Site,Al_Rawedh,Al-Rawedh,YE16,YE1609,
Site,Dashm_Nazeheen,Dashm Nazeheen,YE29,YE2902,
Site,Sheb_Hammam,She'b Hammam,YE15,YE1521,
Site,Al_Mashar_site,Al Mashar site,YE17,YE1712,
Site,Near_Abo_Baker_Mosque,Near Abo Baker Mosque,YE26,YE2612,
Site,Qarhad,Qarhad,YE29,YE2903,
Site,Al_Hajeriah,Al Hajeriah,YE25,YE2511,
Site,Al_Matar_Airport,Al Matar Airport,YE29,YE2902,
Site,Al_Qamra,Al Qamra,YE29,YE2902,
Site,Al_Faqeed_Noman_School,Al Faqeed No'man School,YE15,YE1514,
Site,Edarat_Al_Baoniah_building,Edarat Al Baoniah building,YE18,YE1807,
Site,Khawlaf_School,Khawlaf School,YE17,YE1722,
Site,Madinat_Al_Sharq,Madinat Al Sharq,YE20,YE2003,
Site,Qahal_Al_Jamaa__Hay_Al_Jameah,Qahal Al Jama'a / Hay Al Jameah,YE29,YE2918,
Site,Durain,Durain,YE18,YE1802,
Site,Naamah,Na'amah,YE29,YE2901,
Site,Al_Mohammasheen_Settlement,Al Mohammasheen Settlement,YE12,YE1204,
Site,Al_Une_Street,Al Une Street,YE28,YE2808,
Site,Al_Lawyah,Al Lawyah,YE17,YE1730,
Site,Al_Raqah,Al Raqah,YE23,YE2301,
Site,Al_Shaheed_Al_Sabahi_School,Al Shaheed Al Sabahi School,YE11,YE1119,
Site,40_street,40 street,YE15,YE1512,
Site,Al_Khalq,Al-Khalq,YE16,YE1609,
Site,Al_Noor_School,Al Noor School,YE15,YE1504,
Site,Matoor_Aitan,Matoor Aitan,YE18,YE1802,
Site,Al_Malab_Neighborhood,Al Mal'ab Neighborhood,YE18,YE1807,
Site,Albraah,Albraah,YE16,YE1608,
Site,Al_Akem,Al Akem,YE29,YE2903,
Site,Al_Mashareeq,Al Mashareeq,YE29,YE2907,
Site,Al_Mesyal_5,Al Mesyal 5,YE17,YE1730,
Site,Altaweel,Altaweel,YE17,YE1704,
Site,Almajarah,Almajarah,YE17,YE1704,
Site,Al_Taweer,Al Taweer,YE17,YE1730,
Site,Al_Mabahesah,Al Mabahesah,YE17,YE1704,
Site,Al_Kawlah,Al Kawlah,YE26,YE2613,
Site,Al_Lail_Market,Al Lail Market,YE29,YE2915,
Site,Al_Ghowl,Al Ghowl,YE29,YE2901,
Site,Al_Khalq,Al-Khalq,YE16,YE1609,
Site,Al_Kadiah__Omar_Bin_Abdulazeez_School,Al Kadiah - Omar Bin Abdulazeez School,YE15,YE1521,
Site,Al_Hakem_Al_Asfal,Al Hakem Al Asfal,YE18,YE1802,
Site,Aqed_Jazamah_Gathering,Aqed Jazamah Gathering,YE26,YE2606,
Site,next_to_the_hospital,next to the hospital,YE15,YE1501,
Site,Areeb,Areeb,YE14,YE1408,
Site,Hadad_Al_Haibla,Hadad Al Haibla,YE26,YE2612,
Site,Waqeez,Waqeez,YE29,YE2907,
Site,Al_Najah_School,Al Najah School,YE11,YE1116,
Site,Maneen_Al_Ashraf,Maneen Al-Ashraf,YE26,YE2612,
Site,Deer_Abd_Rabuh,Deer Abd Rabuh,YE18,YE1807,
Site,Mahwa_Al_Mahamsheen,Mahwa Al-Mahamsheen,YE14,YE1413,
